Weight	Nested	Procedure	dom_freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	freq1	freq2	freq3	freq4	freq5	freq_config
1		TestProc	HF	charge	heaven	supply	snail	wrinkle	341	121	261	54	190	750	2	heaven	121	709.772738217137	146.792569760273	1182.86692028084	731.015229964022	444.924663761945	587.573786016092	1163.60679774998	289.885899083011	770.540728933228	918.923101204883	HF	HF	HF	LF	LF	0
1		TestProc	HF	parking	mocha	muffler	middle	wizard	183	272	42	340	117	1000	4	middle	340	819.065617502823	924.45181390183	440.243669192362	511.040201318999	1107.65224254354	227.742069809042	703.191942669732	149.122951685637	1196.40260967535	706.596199895819	HF	LF	LF	HF	HF	5
1		TestProc	HF	spatula	spiral	hatch	sweater	metal	251	313	78	141	16	500	3	hatch	78	461.792569760273	655.227261782863	547.458519352332	252.200655975001	1231.25904029352	441.835323672896	1091.72815641994	835.858384582788	950.2549423268	140.495321624672	LF	LF	HF	HF	HF	9
1		TestProc	LF	suspect	tingle	brook	space	stout	215	287	360	75	146	500	5	stout	146	610.569425459582	852.660817715597	457.478097614786	408.051318110905	840	125	1226.37033051563	421.472381958992	1063.6771613883	856.615029022017	HF	LF	LF	HF	LF	7
1		TestProc	HF	gland	present	python	nature	rifle	286	130	348	51	201	750	5	rifle	201	455.495321624672	414.7450576732	1146.41777724759	782.115043874616	756.835323672896	133.740959706478	1150.85838458279	273.271843580065	696.65282018188	898.432170598881	LF	HF	LF	HF	HF	8
1		TestProc	HF	respect	drama	infuser	biopsy	design	3	295	233	140	64	1000	1	respect	3	860.934382497178	125.54818609817	477.47688518534	355.95269530372	520.545795981083	765.726009260819	1097.11504387462	831.417777247591	1199.51761851967	349.651541284369	HF	HF	LF	LF	HF	2
1		TestProc	LF	fringe	guild	kappa	shark	ballet	205	134	287	358	68	750	1	fringe	205	670.95269530372	887.52311481466	1127.73592013546	802.863348183599	457.478097614786	408.051318110905	826.040201319	125.243669192362	1210.87354182671	375.157362633635	LF	LF	LF	HF	HF	0
1		TestProc	LF	imagery	wreck	funnel	silicon	silver	233	168	31	317	96	750	4	silicon	317	520.545795981083	765.726009260819	923.164676327104	916.259040293522	1046.01522996402	182.133079719155	567.200655975001	232.458519352332	1237.80875814731	566.811385307061	LF	HF	LF	LF	HF	3
1		TestProc	LF	manhunt	dodger	vector	picture	barrel	78	224	302	3	160	500	1	manhunt	78	1231.25904029352	441.835323672896	562.136651816401	812.73592013546	500.78076153743	313.032294306718	860.934382497178	125.54818609817	976.808057330268	900.877048314363	LF	LF	LF	HF	HF	0
1		TestProc	HF	colonel	rabble	section	washer	pocket	291	147	4	210	81	500	1	colonel	291	466.567829401119	381.65282018188	1057.85561400601	860.46822717817	867.90258949765	125.97437989607	640	871.410161513775	1235.07533623806	462.426213983908	HF	LF	HF	LF	HF	4
1		TestProc	LF	wrist	frenzy	prowl	intro	trick	5	84	147	216	281	1000	2	frenzy	84	874.862297099063	126.522120763302	1237.80875814731	483.188614692939	1057.85561400601	860.46822717817	604.885899083011	848.606797749979	447.349126620934	448.676401849382	HF	LF	LF	LF	HF	6
1		TestProc	HF	style	soccer	caveman	dragon	commune	208	141	272	360	66	750	1	style	208	652.211374885644	878.179037143571	1091.72815641994	835.858384582788	440.243669192362	511.040201318999	840	125	1205.41818305704	362.30534276968	HF	HF	LF	HF	LF	1
1		TestProc	HF	zillion	talker	destiny	missile	smile	72	216	144	358	288	1000	2	talker	216	1220.42260651806	401.393202250021	604.885899083011	848.606797749979	1075.11410091699	848.606797749979	826.040201319	125.243669192362	459.577393481939	401.393202250021	LF	LF	HF	HF	HF	9
1		TestProc	HF	carnage	lunch	society	musket	timing	18	192	317	107	256	750	4	musket	107	963.606797749979	144.577393481939	756.835323672896	916.259040293522	567.200655975001	232.458519352332	1222.52190238521	641.948681889095	451.881709489601	621.768758239867	LF	HF	HF	LF	HF	7
1		TestProc	HF	opera	fortune	tempo	guzzler	range	89	317	151	240	20	500	5	range	20	1239.93907806256	518.019037425087	567.200655975001	232.458519352332	1033.92384809853	874.847882855758	493.589838486225	725	976.808057330268	149.122951685637	HF	HF	LF	LF	HF	2
1		TestProc	LF	growl	booger	crowd	rhino	person	296	148	84	223	14	750	5	person	14	480.482381480333	349.651541284369	1051.96770569328	864.21923846257	1237.80875814731	483.188614692939	567.200655975001	817.541480647668	936.768758239867	136.881709489601	LF	LF	HF	LF	HF	1
1		TestProc	LF	desire	whistle	twerp	staple	wreath	168	246	314	36	104	1000	4	staple	36	923.164676327104	916.259040293522	474.58181694296	687.69465723032	552.264079864539	247.136651816401	1075.11410091699	201.393202250021	1228.1182905104	621.768758239867	HF	HF	LF	LF	LF	9
1		TestProc	LF	oxygen	inhaler	temper	queue	hoodlum	281	52	348	137	220	1000	1	oxygen	281	447.349126620934	448.676401849382	1155.20430144269	278.735409869737	756.835323672896	133.740959706478	1112.799344025	817.541480647668	582.884956125384	831.417777247591	HF	LF	HF	LF	LF	8
1		TestProc	HF	baron	divorce	torso	sheet	snowman	323	112	27	254	183	1000	5	snowman	183	599.273990739181	205.545795981083	1210.87354182671	674.842637366365	1021.59619989582	168.597390324653	455.495321624672	635.2549423268	819.065617502823	924.45181390183	HF	HF	LF	HF	LF	1
1		TestProc	HF	brewery	mister	percent	priest	sandbox	320	119	37	257	193	500	4	priest	257	582.884956125384	218.582222752409	1189.84788285576	718.923848098535	1080.72600926082	205.545795981083	450.251974085906	614.980421737546	750.019578262454	914.748025914094	LF	HF	HF	HF	LF	6
1		TestProc	LF	anthem	theater	emery	ability	eyeball	273	208	41	334	117	500	3	emery	41	440.54818609817	504.065617502822	652.211374885644	878.179037143571	1102.4236115962	223.116167910891	664.651541284369	165.482381480333	1196.40260967535	706.596199895819	LF	HF	LF	HF	LF	4
1		TestProc	LF	image	apostle	victim	looting	carton	331	267	58	202	124	500	4	looting	202	646.076151901465	175.152117144242	440.54818609817	545.934382497178	1179.21923846257	313.032294306718	690.157362633635	895.873541826715	1171.61502902202	748.677161388299	HF	LF	HF	LF	LF	8
1		TestProc	LF	shawl	music	drinker	pathway	bacon	196	58	124	355	287	500	2	music	58	729.7450576732	909.504678375328	1179.21923846257	313.032294306718	1171.61502902202	748.677161388299	805.137702900937	126.522120763302	457.478097614786	408.051318110905	LF	HF	LF	LF	HF	3
1		TestProc	LF	scamp	uproar	manner	mayor	crock	85	295	16	223	152	1000	5	crock	152	1238.4778792367	490.137702900937	477.47688518534	355.95269530372	950.2549423268	140.495321624672	567.200655975001	817.541480647668	1027.78862511436	878.179037143571	LF	LF	HF	HF	LF	2
1		TestProc	LF	gopher	charm	prison	leper	gimmick	146	15	312	240	85	750	3	prison	312	1063.6771613883	856.615029022017	943.527618041008	138.629669484373	542.742069809042	257.347757456457	493.589838486225	725	1238.4778792367	490.137702900937	LF	HF	HF	LF	LF	5
1		TestProc	LF	south	drought	umpire	health	wedlock	132	324	44	200	263	1000	3	umpire	44	1137.25793019096	792.652242543543	604.885899083011	201.393202250021	1117.8633481836	237.264079864539	703.191942669732	900.877048314363	442.981539343471	573.747737362059	HF	LF	LF	HF	LF	7
1		TestProc	HF	phase	calcium	mission	event	wench	318	257	124	48	188	750	3	mission	124	572.347757456457	227.742069809042	450.251974085906	614.980421737546	1171.61502902202	748.677161388299	1137.25793019096	257.347757456457	784.330759615974	921.107227496628	HF	LF	HF	HF	LF	3
