Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	HF	kingdom	capital	string	balance	airport	315	23	238	93	161	500	2	capital	23	557.157287525381	242.157287525381	996.292451395709	156.798058619024	500.78076153743	736.967705693282	1239.45181390183	545.934382497177	970.227261782863	903.207430239727
1		TestProc	LF	safari	vinyl	wrapper	chaser	debrief	116	271	336	39	206	1000	1	safari	116	1199.51761851967	700.348458715631	440.060921937443	518.019037425087	677.30534276968	159.58181694296	1091.72815641993	214.141615417212	664.651541284369	884.517618519667
1		TestProc	HF	holiday	package	cabin	kitchen	avenue	232	165	305	24	98	500	3	cabin	305	524.795698557311	771.264590130263	943.527618041008	911.370330515627	512.339182284403	295.569425459582	1002.69465723032	159.58181694296	1236.10722749663	580.669240384026
1		TestProc	LF	eraser	dialect	drought	turmoil	cortex	89	249	172	322	28	750	5	cortex	28	1239.93907806256	518.019037425087	466.567829401119	668.34717981812	895.669240384026	921.107227496628	593.735409869736	209.795698557311	1027.78862511436	171.820962856429
1		TestProc	LF	tyrant	twerp	cloning	helium	culprit	94	163	235	310	25	500	4	helium	310	1239.02562010393	552.90258949765	956.948681889095	907.521902385214	512.339182284403	754.430574540419	533.582222752409	267.884956125384	1009.04730469628	162.47688518534
1		TestProc	LF	cowgirl	starch	ledger	giver	hatchet	211	337	274	64	134	500	3	ledger	274	633.984770035978	867.866920280845	683.70754860429	156.798058619024	440.97437989607	497.09741050235	1199.51761851967	349.651541284369	1127.73592013546	802.863348183599
1		TestProc	HF	heart	thunder	privacy	episode	tragedy	251	127	47	188	345	1000	3	privacy	47	461.792569760273	655.227261782863	1159.45420401892	765.726009260819	1132.54148064767	252.200655975001	784.330759615974	921.107227496628	736.472381958992	138.629669484373
1		TestProc	HF	anger	coach	liquor	sweat	people	74	215	352	279	143	750	2	coach	215	1224.50467837533	414.7450576732	610.569425459582	852.660817715597	784.330759615974	128.892772503372	444.924663761945	462.426213983908	1080.72600926082	844.454204018917
1		TestProc	LF	pimple	crutch	pedal	outlet	shawl	191	54	333	266	119	750	2	crutch	54	763.676401849382	917.650873379066	1163.60679774998	289.885899083011	658.403800104181	168.597390324653	440.97437989607	552.90258949765	1189.84788285576	718.923848098535
1		TestProc	HF	rumor	style	dozen	brand	phase	99	38	316	164	242	750	4	brand	164	1235.07533623806	587.573786016092	1086.26459013026	209.795698557311	562.136651816401	237.26407986454	950.2549423268	909.504678375327	486.820962856429	712.788625114356
1		TestProc	HF	voice	suite	throat	shadow	staff	312	106	23	248	177	1000	1	voice	312	542.742069809042	257.347757456457	1224.50467837533	635.2549423268	996.292451395709	156.798058619024	469.126458173285	674.842637366365	860.934382497177	924.45181390183
1		TestProc	LF	syringe	suede	camper	savvy	refugee	354	275	136	212	68	1000	3	camper	136	798.188614692939	127.191241852691	441.522120763302	490.137702900937	1117.8633481836	812.73592013546	628.032294306718	864.219238462571	1210.87354182671	375.157362633635
1		TestProc	LF	tactic	prune	sparkle	rabble	washer	199	272	354	55	117	750	4	rabble	55	709.772738217137	903.207430239727	440.243669192362	511.040201318999	798.188614692939	127.191241852691	1167.6608177156	295.569425459582	1196.40260967535	706.596199895819
1		TestProc	HF	faith	senator	marshal	account	bread	131	55	207	352	270	500	4	account	352	1141.88383208911	787.423611596203	1167.6608177156	295.569425459582	658.403800104182	881.402609675347	784.330759615974	128.892772503372	440	525
