Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	delay	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	HF	field	frame	lecture	weekend	perfume	156	86	322	257	23	150	2	frame	86	1002.69465723032	890.41818305704	1239.02562010393	497.09741050235	593.735409869736	209.795698557311	450.251974085906	614.980421737546	996.292451395709	156.798058619024
1		TestProc	LF	rivalry	tempo	helium	leech	piston	186	125	261	351	60	250	1	rivalry	186	798.188614692939	922.808758147309	1167.6608177156	754.430574540418	444.924663761945	587.573786016092	777.426213983908	129.924663761945	1186.41016151378	325
1		TestProc	HF	brain	truck	tragedy	lemon	people	71	134	283	359	208	150	3	tragedy	283	1218.20743023973	394.772738217137	1127.73592013546	802.863348183599	450.251974085906	435.019578262454	833.019037425086	125.060921937443	652.211374885644	878.179037143571
1		TestProc	HF	heaven	summer	health	point	injury	282	207	49	138	345	150	4	point	138	448.740959706478	441.835323672897	658.403800104182	881.402609675347	1141.88383208911	262.576388403797	1107.65224254354	822.257930190958	736.472381958992	138.629669484373
1		TestProc	LF	larynx	prenup	bazaar	egghead	femur	169	5	303	233	93	150	4	egghead	233	916.323598150618	917.650873379066	874.862297099063	126.522120763302	504.53177282183	307.144385993989	520.545795981083	765.726009260819	1239.45181390183	545.934382497177
1		TestProc	LF	analogy	outpost	buildup	tenor	cloning	132	213	63	289	354	250	2	outpost	213	1137.25793019096	792.652242543543	622.144385993989	860.46822717817	1196.40260967535	343.403800104181	461.792569760273	394.772738217137	798.188614692939	127.191241852691
1		TestProc	LF	pebble	dialect	bellman	crypt	hyena	269	49	347	190	114	150	3	bellman	347	440.060921937443	531.980962574913	1141.88383208911	262.576388403797	750.019578262454	135.251974085906	770.540728933228	918.923101204883	1205.41818305704	687.69465723032
1		TestProc	HF	cooking	victory	banana	mercy	freedom	232	170	39	101	336	250	2	victory	170	524.795698557311	771.264590130263	909.459271066772	918.923101204883	1091.72815641993	214.141615417212	1232.65087337907	601.323598150618	677.30534276968	159.58181694296
1		TestProc	LF	scourge	flake	crewman	slammer	sheik	132	210	279	351	65	350	1	scourge	132	1137.25793019096	792.652242543543	640	871.410161513775	444.924663761945	462.426213983908	777.426213983908	129.924663761945	1202.52311481466	355.95269530372
1		TestProc	HF	monitor	capital	plant	robot	trace	106	181	243	314	24	250	3	plant	243	1224.50467837533	635.2549423268	833.019037425087	924.939078062557	483.597390324653	706.596199895819	552.264079864539	247.136651816401	1002.69465723032	159.58181694296
1		TestProc	LF	nitwit	hernia	skillet	trend	giraffe	341	42	279	195	128	350	3	skillet	279	709.772738217137	146.792569760273	1107.65224254354	227.742069809042	444.924663761945	462.426213983908	736.472381958992	911.370330515627	1155.20430144269	771.264590130263
1		TestProc	LF	ammonia	revival	actin	wedlock	anarchy	266	204	139	67	329	350	4	wedlock	67	440.97437989607	552.90258949765	677.30534276968	890.41818305704	1102.4236115962	826.883832089109	1208.20194138098	368.70754860429	633.984770035978	182.133079719155
1		TestProc	HF	blade	manner	month	history	darling	53	277	214	140	338	350	1	blade	53	1159.45420401892	284.273990739181	442.981539343471	476.252262637941	616.322838611701	856.615029022017	1097.11504387462	831.417777247591	690.157362633635	154.126458173285
1		TestProc	HF	south	mystery	market	space	grief	5	154	73	291	217	250	1	south	5	874.862297099063	126.522120763302	1015.34845871563	884.517618519667	1222.52190238521	408.051318110905	466.567829401119	381.65282018188	599.273990739181	844.454204018917
1		TestProc	LF	python	atheist	chowder	preview	cynic	210	337	58	125	271	150	2	atheist	337	640	871.410161513775	683.70754860429	156.798058619024	1179.21923846257	313.032294306718	1167.6608177156	754.430574540418	440.060921937443	518.019037425087
1		TestProc	HF	party	liquor	style	version	journey	79	167	235	307	14	350	4	version	307	1232.65087337907	448.676401849382	929.980421737546	914.748025914094	512.339182284403	754.430574540419	520.545795981083	284.273990739181	936.768758239867	136.881709489601
1		TestProc	LF	manger	gazette	louse	dowry	duffel	332	40	261	192	110	250	3	louse	261	652.211374885644	171.820962856429	1097.11504387462	218.582222752409	444.924663761945	587.573786016092	756.835323672896	916.259040293522	1215.87704831436	661.808057330268
1		TestProc	HF	advance	idiot	beach	towel	light	353	155	292	229	64	350	2	idiot	155	791.252262637941	127.981539343471	1009.04730469628	887.52311481466	469.126458173285	375.157362633635	538.116167910891	787.423611596203	1199.51761851967	349.651541284369
1		TestProc	LF	holder	sparkle	strife	pretzel	daycare	302	136	69	208	7	250	5	daycare	7	500.78076153743	313.032294306718	1117.8633481836	812.73592013546	1213.43217059888	381.65282018188	652.211374885644	878.179037143571	888.747737362059	127.981539343471
1		TestProc	HF	value	amount	school	shelter	barrel	136	70	339	273	200	250	4	shelter	273	1117.8633481836	812.73592013546	1215.87704831436	388.191942669732	696.65282018188	151.567829401119	440.54818609817	504.065617502822	703.191942669732	900.877048314363
1		TestProc	HF	ability	theory	hatch	warning	effort	170	100	335	233	37	350	3	hatch	335	909.459271066772	918.923101204883	1233.92310120488	594.459271066772	670.95269530372	162.47688518534	520.545795981083	765.726009260819	1080.72600926082	205.545795981083
1		TestProc	LF	demise	grownup	prune	tarot	hormone	72	224	299	138	10	250	4	tarot	138	1220.42260651806	401.393202250021	562.136651816401	812.73592013546	490.152117144242	331.076151901465	1107.65224254354	822.257930190958	909.459271066772	131.076898795117
1		TestProc	LF	midterm	tenure	debrief	lapse	icing	79	294	221	157	358	350	2	tenure	294	1232.65087337907	448.676401849382	474.58181694296	362.30534276968	577.576388403797	826.883832089109	996.29245139571	893.201941380976	826.040201319	125.243669192362
