Weight	Nested	Procedure	dom_freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	freq1	freq2	freq3	freq4	freq5	freq_config
1		TestProc	LF	offense	suntan	posture	twister	blast	32	255	317	102	167	500	1	offense	32	1051.96770569328	185.78076153743	453.629669484373	628.527618041008	567.200655975001	232.458519352332	1231.25904029352	608.164676327104	929.980421737546	914.748025914094	HF	LF	LF	LF	HF	6
1		TestProc	LF	drinker	harbor	second	prodigy	format	38	268	191	105	337	750	2	harbor	268	1086.26459013026	209.795698557311	440.243669192362	538.959798681001	763.676401849382	917.650873379066	1226.37033051563	628.527618041008	683.70754860429	156.798058619024	LF	HF	HF	LF	LF	5
1		TestProc	HF	tanker	miracle	pantry	carpet	fighter	109	330	191	48	257	1000	3	pantry	191	1218.20743023973	655.227261782863	640	178.589838486225	763.676401849382	917.650873379066	1137.25793019096	257.347757456457	450.251974085906	614.980421737546	LF	HF	LF	HF	HF	8
1		TestProc	LF	group	otter	traitor	looney	savvy	226	144	82	17	306	750	5	savvy	306	552.26407986454	802.863348183599	1075.11410091699	848.606797749979	1236.10722749663	469.330759615974	956.948681889095	142.478097614786	516.393202250021	289.885899083011	HF	LF	HF	LF	LF	8
1		TestProc	HF	gazelle	mother	marshal	cuisine	brick	304	219	18	82	152	750	5	brick	152	508.384970977983	301.322838611702	588.271843580065	835.858384582788	963.606797749979	144.577393481939	1236.10722749663	469.330759615974	1027.78862511436	878.179037143571	LF	HF	HF	LF	HF	7
1		TestProc	HF	crown	redneck	death	papaya	image	317	25	247	169	99	750	2	redneck	25	567.200655975001	232.458519352332	1009.04730469628	162.47688518534	471.798058619024	681.29245139571	916.323598150618	917.650873379066	1235.07533623806	587.573786016092	HF	LF	HF	LF	HF	4
1		TestProc	HF	motor	fluff	vision	labor	toolbox	301	229	156	13	79	750	4	labor	13	497.133079719155	318.984770035978	538.116167910891	787.423611596203	1002.69465723032	890.41818305704	929.980421737546	135.251974085906	1232.65087337907	448.676401849382	HF	LF	HF	HF	LF	3
1		TestProc	HF	radio	mousse	chemist	casino	spell	188	39	110	251	314	750	1	radio	188	784.330759615974	921.107227496628	1091.72815641993	214.141615417212	1215.87704831436	661.808057330268	461.792569760273	655.227261782863	552.264079864539	247.136651816401	HF	LF	LF	HF	HF	5
1		TestProc	LF	paper	noise	bonsai	sphinx	nitro	93	229	27	164	315	1000	5	nitro	315	1239.45181390183	545.934382497177	538.116167910891	787.423611596203	1021.59619989582	168.597390324653	950.2549423268	909.504678375327	557.157287525381	242.157287525381	HF	HF	LF	LF	LF	9
1		TestProc	LF	satchel	thing	tactic	shower	drape	168	101	301	238	31	750	4	shower	238	923.164676327104	916.259040293522	1232.65087337907	601.323598150618	497.133079719155	318.984770035978	500.78076153743	736.967705693282	1046.01522996402	182.133079719155	LF	HF	LF	HF	LF	4
